"No.","Time","Source","Length","stNum","sqNum","goID"
"1871","0.002015442","ipcas_21:73:33","143","0","1144","LIED10CTRL/LLN0$Status"
"1872","0.002029209","ipcas_21:73:33","143","0","1145","LIED10CTRL/LLN0$Status"
"1873","0.002014623","ipcas_21:73:33","143","0","1146","LIED10CTRL/LLN0$Status"
"1874","0.002002992","ipcas_21:73:33","143","0","1147","LIED10CTRL/LLN0$Status"
"1875","0.001986803","ipcas_21:73:33","143","0","1148","LIED10CTRL/LLN0$Status"
"1876","0.002088453","ipcas_21:73:33","143","0","1149","LIED10CTRL/LLN0$Status"
"1877","0.001931409","ipcas_21:73:33","143","0","1150","LIED10CTRL/LLN0$Status"
"1878","0.002094081","ipcas_21:73:33","143","0","1151","LIED10CTRL/LLN0$Status"
"1879","0.001873768","ipcas_21:73:33","143","0","1152","LIED10CTRL/LLN0$Status"
"1880","0.002009055","ipcas_21:73:33","143","0","1153","LIED10CTRL/LLN0$Status"
"1881","0.002061357","ipcas_21:73:33","143","0","1154","LIED10CTRL/LLN0$Status"
"1882","0.001960224","ipcas_21:73:33","143","0","1155","LIED10CTRL/LLN0$Status"
"1883","0.001928947","ipcas_21:73:33","143","0","1156","LIED10CTRL/LLN0$Status"
"1884","0.002081550","ipcas_21:73:33","143","0","1157","LIED10CTRL/LLN0$Status"
"1885","0.002035587","ipcas_21:73:33","143","0","1158","LIED10CTRL/LLN0$Status"
"1886","0.002033255","ipcas_21:73:33","143","0","1159","LIED10CTRL/LLN0$Status"
"1887","0.001940630","ipcas_21:73:33","143","0","1160","LIED10CTRL/LLN0$Status"
"1888","0.002236333","ipcas_21:73:33","143","0","1161","LIED10CTRL/LLN0$Status"
"1889","0.001812462","ipcas_21:73:33","143","0","1162","LIED10CTRL/LLN0$Status"
"1890","0.002024095","ipcas_21:73:33","143","0","1163","LIED10CTRL/LLN0$Status"
"1891","0.001845661","ipcas_21:73:33","143","0","1164","LIED10CTRL/LLN0$Status"
"1892","0.002128155","ipcas_21:73:33","143","0","1165","LIED10CTRL/LLN0$Status"
"1893","0.002013146","ipcas_21:73:33","143","0","1166","LIED10CTRL/LLN0$Status"
"1894","0.001984066","ipcas_21:73:33","143","0","1167","LIED10CTRL/LLN0$Status"
"1895","0.001901694","ipcas_21:73:33","143","0","1168","LIED10CTRL/LLN0$Status"
"1896","0.002013724","ipcas_21:73:33","143","0","1169","LIED10CTRL/LLN0$Status"
"1897","0.002007184","ipcas_21:73:33","143","0","1170","LIED10CTRL/LLN0$Status"
"1898","0.002226285","ipcas_21:73:33","143","0","1171","LIED10CTRL/LLN0$Status"
"1899","0.001857274","ipcas_21:73:33","143","0","1172","LIED10CTRL/LLN0$Status"
"1900","0.002038782","ipcas_21:73:33","143","0","1173","LIED10CTRL/LLN0$Status"
"1901","0.001966877","ipcas_21:73:33","143","0","1174","LIED10CTRL/LLN0$Status"
"1902","0.002111501","ipcas_21:73:33","143","0","1175","LIED10CTRL/LLN0$Status"
"1903","0.002042723","ipcas_21:73:33","143","0","1176","LIED10CTRL/LLN0$Status"
"1904","0.001811580","ipcas_21:73:33","143","0","1177","LIED10CTRL/LLN0$Status"
"1905","0.002084559","ipcas_21:73:33","143","0","1178","LIED10CTRL/LLN0$Status"
"1906","0.001965923","ipcas_21:73:33","143","0","1179","LIED10CTRL/LLN0$Status"
"1907","0.001951481","ipcas_21:73:33","143","0","1180","LIED10CTRL/LLN0$Status"
"1908","0.002095652","ipcas_21:73:33","143","0","1181","LIED10CTRL/LLN0$Status"
"1909","0.001847714","ipcas_21:73:33","143","0","1182","LIED10CTRL/LLN0$Status"
"1910","0.002259786","ipcas_21:73:33","143","0","1183","LIED10CTRL/LLN0$Status"
"1911","0.002039954","ipcas_21:73:33","143","0","1184","LIED10CTRL/LLN0$Status"
"1912","0.001878101","ipcas_21:73:33","143","0","1185","LIED10CTRL/LLN0$Status"
"1913","0.001794427","ipcas_21:73:33","143","0","1186","LIED10CTRL/LLN0$Status"
"1914","0.002293020","ipcas_21:73:33","143","0","1187","LIED10CTRL/LLN0$Status"
"1915","0.001724157","ipcas_21:73:33","143","0","1188","LIED10CTRL/LLN0$Status"
"1916","0.002155577","ipcas_21:73:33","143","0","1189","LIED10CTRL/LLN0$Status"
"1917","0.001936857","ipcas_21:73:33","143","0","1190","LIED10CTRL/LLN0$Status"
"1918","0.002176433","ipcas_21:73:33","143","0","1191","LIED10CTRL/LLN0$Status"
"1919","0.001835616","ipcas_21:73:33","143","0","1192","LIED10CTRL/LLN0$Status"
"1920","0.002001964","ipcas_21:73:33","143","0","1193","LIED10CTRL/LLN0$Status"
"1921","0.001991044","ipcas_21:73:33","143","0","1194","LIED10CTRL/LLN0$Status"
"1922","0.001928560","ipcas_21:73:33","143","0","1195","LIED10CTRL/LLN0$Status"
"1923","0.002021148","ipcas_21:73:33","143","0","1196","LIED10CTRL/LLN0$Status"
"1924","0.002098628","ipcas_21:73:33","143","0","1197","LIED10CTRL/LLN0$Status"
"1925","0.001927977","ipcas_21:73:33","143","0","1198","LIED10CTRL/LLN0$Status"
"1926","0.002025026","ipcas_21:73:33","143","0","1199","LIED10CTRL/LLN0$Status"
"1927","0.002158393","ipcas_21:73:33","143","0","1200","LIED10CTRL/LLN0$Status"
"1928","0.002183427","ipcas_21:73:33","143","0","1201","LIED10CTRL/LLN0$Status"
"1929","0.001617825","ipcas_21:73:33","143","0","1202","LIED10CTRL/LLN0$Status"
"1930","0.002036633","ipcas_21:73:33","143","0","1203","LIED10CTRL/LLN0$Status"
"1931","0.002105326","ipcas_21:73:33","143","0","1204","LIED10CTRL/LLN0$Status"
"1932","0.001894816","ipcas_21:73:33","143","0","1205","LIED10CTRL/LLN0$Status"
"1933","0.002012118","ipcas_21:73:33","143","0","1206","LIED10CTRL/LLN0$Status"
"1934","0.001991039","ipcas_21:73:33","143","0","1207","LIED10CTRL/LLN0$Status"
"1935","0.002062395","ipcas_21:73:33","143","0","1208","LIED10CTRL/LLN0$Status"
"1936","0.001840453","ipcas_21:73:33","143","0","1209","LIED10CTRL/LLN0$Status"
"1937","0.001997759","ipcas_21:73:33","143","0","1210","LIED10CTRL/LLN0$Status"
"1938","0.002076466","ipcas_21:73:33","143","0","1211","LIED10CTRL/LLN0$Status"
"1939","0.001982530","ipcas_21:73:33","143","0","1212","LIED10CTRL/LLN0$Status"
"1940","0.001999841","ipcas_21:73:33","143","0","1213","LIED10CTRL/LLN0$Status"
"1941","0.001952445","ipcas_21:73:33","143","0","1214","LIED10CTRL/LLN0$Status"
"1942","0.001976422","ipcas_21:73:33","143","0","1215","LIED10CTRL/LLN0$Status"
"1943","0.002222123","ipcas_21:73:33","143","0","1216","LIED10CTRL/LLN0$Status"
"1944","0.001817652","ipcas_21:73:33","143","0","1217","LIED10CTRL/LLN0$Status"
"1945","0.001342140","ipcas_21:73:33","143","0","1218","LIED10CTRL/LLN0$Status"
"1946","0.001686185","ipcas_21:73:33","143","0","1219","LIED10CTRL/LLN0$Status"
"1947","0.001987896","ipcas_21:73:33","143","0","1220","LIED10CTRL/LLN0$Status"
"1948","0.002023000","ipcas_21:73:33","143","0","1221","LIED10CTRL/LLN0$Status"
"1949","0.001974621","ipcas_21:73:33","143","0","1222","LIED10CTRL/LLN0$Status"
"1950","0.002069463","ipcas_21:73:33","143","0","1223","LIED10CTRL/LLN0$Status"
"1951","0.001894979","ipcas_21:73:33","143","0","1224","LIED10CTRL/LLN0$Status"
"1952","0.002067296","ipcas_21:73:33","143","0","1225","LIED10CTRL/LLN0$Status"
"1953","0.001931372","ipcas_21:73:33","143","0","1226","LIED10CTRL/LLN0$Status"
"1954","0.002161765","ipcas_21:73:33","143","0","1227","LIED10CTRL/LLN0$Status"
"1955","0.001881442","ipcas_21:73:33","143","0","1228","LIED10CTRL/LLN0$Status"
"1956","0.002111365","ipcas_21:73:33","143","0","1229","LIED10CTRL/LLN0$Status"
"1957","0.003084677","ipcas_21:73:33","143","0","1230","LIED10CTRL/LLN0$Status"
"1958","0.001784475","ipcas_21:73:33","143","0","1231","LIED10CTRL/LLN0$Status"
"1959","0.002103645","ipcas_21:73:33","143","0","1232","LIED10CTRL/LLN0$Status"
"1960","0.001847708","ipcas_21:73:33","143","0","1233","LIED10CTRL/LLN0$Status"
"1961","0.002400776","ipcas_21:73:33","143","0","1234","LIED10CTRL/LLN0$Status"
"1962","0.001610771","ipcas_21:73:33","143","0","1235","LIED10CTRL/LLN0$Status"
"1963","0.002103411","ipcas_21:73:33","143","0","1236","LIED10CTRL/LLN0$Status"
"1964","0.001889999","ipcas_21:73:33","143","0","1237","LIED10CTRL/LLN0$Status"
"1965","0.002134824","ipcas_21:73:33","143","0","1238","LIED10CTRL/LLN0$Status"
"1966","0.001952870","ipcas_21:73:33","143","0","1239","LIED10CTRL/LLN0$Status"
"1967","0.002003699","ipcas_21:73:33","143","0","1240","LIED10CTRL/LLN0$Status"
"1968","0.002082970","ipcas_21:73:33","143","0","1241","LIED10CTRL/LLN0$Status"
"1969","0.001950899","ipcas_21:73:33","143","0","1242","LIED10CTRL/LLN0$Status"
"1970","0.001151667","ipcas_21:73:33","143","0","1243","LIED10CTRL/LLN0$Status"
"1971","0.001751066","ipcas_21:73:33","143","0","1244","LIED10CTRL/LLN0$Status"
"1972","0.002028672","ipcas_21:73:33","143","0","1245","LIED10CTRL/LLN0$Status"
"1973","0.002040059","ipcas_21:73:33","143","0","1246","LIED10CTRL/LLN0$Status"
"1974","0.002023079","ipcas_21:73:33","143","0","1247","LIED10CTRL/LLN0$Status"
"1975","0.001885223","ipcas_21:73:33","143","0","1248","LIED10CTRL/LLN0$Status"
"1976","0.002133928","ipcas_21:73:33","143","0","1249","LIED10CTRL/LLN0$Status"
"1977","0.002083089","ipcas_21:73:33","143","0","1250","LIED10CTRL/LLN0$Status"
"1978","0.002613264","ipcas_21:73:33","143","0","1251","LIED10CTRL/LLN0$Status"
"1979","0.008665988","ipcas_21:73:33","143","0","1252","LIED10CTRL/LLN0$Status"
"1980","0.001918259","ipcas_21:73:33","143","0","1253","LIED10CTRL/LLN0$Status"
"1981","0.004776646","ipcas_21:73:33","143","0","1254","LIED10CTRL/LLN0$Status"
"1982","0.000005229","ipcas_21:73:33","143","0","1255","LIED10CTRL/LLN0$Status"
"1983","0.002222411","ipcas_21:73:33","143","0","1256","LIED10CTRL/LLN0$Status"
"1984","0.001583772","ipcas_21:73:33","143","0","1257","LIED10CTRL/LLN0$Status"
"1985","0.002121669","ipcas_21:73:33","143","0","1258","LIED10CTRL/LLN0$Status"
"1986","0.001192026","ipcas_21:73:33","143","0","1259","LIED10CTRL/LLN0$Status"
"1987","0.001757736","ipcas_21:73:33","143","0","1260","LIED10CTRL/LLN0$Status"
"1988","0.001937320","ipcas_21:73:33","143","0","1261","LIED10CTRL/LLN0$Status"
"1989","0.001993410","ipcas_21:73:33","143","0","1262","LIED10CTRL/LLN0$Status"
"1990","0.002127432","ipcas_21:73:33","143","0","1263","LIED10CTRL/LLN0$Status"
"1991","0.001868757","ipcas_21:73:33","143","0","1264","LIED10CTRL/LLN0$Status"
"1992","0.002014251","ipcas_21:73:33","143","0","1265","LIED10CTRL/LLN0$Status"
"1993","0.001991138","ipcas_21:73:33","143","0","1266","LIED10CTRL/LLN0$Status"
"1994","0.001971429","ipcas_21:73:33","143","0","1267","LIED10CTRL/LLN0$Status"
"1995","0.002121936","ipcas_21:73:33","143","0","1268","LIED10CTRL/LLN0$Status"
"1996","0.001911071","ipcas_21:73:33","143","0","1269","LIED10CTRL/LLN0$Status"
"1997","0.002090026","ipcas_21:73:33","143","0","1270","LIED10CTRL/LLN0$Status"
"1998","0.001962465","ipcas_21:73:33","143","0","1271","LIED10CTRL/LLN0$Status"
"1999","0.001930622","ipcas_21:73:33","143","0","1272","LIED10CTRL/LLN0$Status"
"2000","0.002286009","ipcas_21:73:33","143","0","1273","LIED10CTRL/LLN0$Status"
"2001","0.001713999","ipcas_21:73:33","143","0","1274","LIED10CTRL/LLN0$Status"
"2002","0.002043001","ipcas_21:73:33","143","0","1275","LIED10CTRL/LLN0$Status"
"2003","0.001978246","ipcas_21:73:33","143","0","1276","LIED10CTRL/LLN0$Status"
"2004","0.002048099","ipcas_21:73:33","143","0","1277","LIED10CTRL/LLN0$Status"
"2005","0.002001711","ipcas_21:73:33","143","0","1278","LIED10CTRL/LLN0$Status"
"2006","0.001960322","ipcas_21:73:33","143","0","1279","LIED10CTRL/LLN0$Status"
"2007","0.001994102","ipcas_21:73:33","143","0","1280","LIED10CTRL/LLN0$Status"
"2008","0.002127015","ipcas_21:73:33","143","0","1281","LIED10CTRL/LLN0$Status"
"2009","0.001852367","ipcas_21:73:33","143","0","1282","LIED10CTRL/LLN0$Status"
"2010","0.002032466","ipcas_21:73:33","143","0","1283","LIED10CTRL/LLN0$Status"
"2011","0.002063485","ipcas_21:73:33","143","0","1284","LIED10CTRL/LLN0$Status"
"2012","0.001967316","ipcas_21:73:33","143","0","1285","LIED10CTRL/LLN0$Status"
"2013","0.001938315","ipcas_21:73:33","143","0","1286","LIED10CTRL/LLN0$Status"
"2014","0.002004637","ipcas_21:73:33","143","0","1287","LIED10CTRL/LLN0$Status"
"2015","0.002023055","ipcas_21:73:33","143","0","1288","LIED10CTRL/LLN0$Status"
"2016","0.001987251","ipcas_21:73:33","143","0","1289","LIED10CTRL/LLN0$Status"
"2017","0.001351046","ipcas_21:73:33","143","0","1290","LIED10CTRL/LLN0$Status"
"2018","0.001153870","ipcas_21:73:33","143","0","1291","LIED10CTRL/LLN0$Status"
"2019","0.001504658","ipcas_21:73:33","143","0","1292","LIED10CTRL/LLN0$Status"
"2020","0.002136782","ipcas_21:73:33","143","0","1293","LIED10CTRL/LLN0$Status"
"2021","0.001853514","ipcas_21:73:33","143","0","1294","LIED10CTRL/LLN0$Status"
"2022","0.001973334","ipcas_21:73:33","143","0","1295","LIED10CTRL/LLN0$Status"
"2023","0.002206780","ipcas_21:73:33","143","0","1296","LIED10CTRL/LLN0$Status"
"2024","0.001816386","ipcas_21:73:33","143","0","1297","LIED10CTRL/LLN0$Status"
"2025","0.002077370","ipcas_21:73:33","143","0","1298","LIED10CTRL/LLN0$Status"
"2026","0.001351498","ipcas_21:73:33","143","0","1299","LIED10CTRL/LLN0$Status"
"2027","0.001554606","ipcas_21:73:33","143","0","1300","LIED10CTRL/LLN0$Status"
"2028","0.002056234","ipcas_21:73:33","143","0","1301","LIED10CTRL/LLN0$Status"
"2029","0.002003898","ipcas_21:73:33","143","0","1302","LIED10CTRL/LLN0$Status"
"2030","0.001953141","ipcas_21:73:33","143","0","1303","LIED10CTRL/LLN0$Status"
"2031","0.002029476","ipcas_21:73:33","143","0","1304","LIED10CTRL/LLN0$Status"
"2032","0.002110303","ipcas_21:73:33","143","0","1305","LIED10CTRL/LLN0$Status"
"2033","0.001888617","ipcas_21:73:33","143","0","1306","LIED10CTRL/LLN0$Status"
"2034","0.002054639","ipcas_21:73:33","143","0","1307","LIED10CTRL/LLN0$Status"
"2035","0.001978718","ipcas_21:73:33","143","0","1308","LIED10CTRL/LLN0$Status"
"2036","0.002223410","ipcas_21:73:33","143","0","1309","LIED10CTRL/LLN0$Status"
"2037","0.002121302","ipcas_21:73:33","143","0","1310","LIED10CTRL/LLN0$Status"
"2038","0.001646459","ipcas_21:73:33","143","0","1311","LIED10CTRL/LLN0$Status"
"2039","0.002112157","ipcas_21:73:33","143","0","1312","LIED10CTRL/LLN0$Status"
"2040","0.001940570","ipcas_21:73:33","143","0","1313","LIED10CTRL/LLN0$Status"
"2041","0.001928188","ipcas_21:73:33","143","0","1314","LIED10CTRL/LLN0$Status"
"2042","0.002123429","ipcas_21:73:33","143","0","1315","LIED10CTRL/LLN0$Status"
"2043","0.001518856","ipcas_21:73:33","143","0","1316","LIED10CTRL/LLN0$Status"
"2044","0.002385961","ipcas_21:73:33","143","0","1317","LIED10CTRL/LLN0$Status"
"2045","0.002122787","ipcas_21:73:33","143","0","1318","LIED10CTRL/LLN0$Status"
"2046","0.001921475","ipcas_21:73:33","143","0","1319","LIED10CTRL/LLN0$Status"
"2047","0.002035915","ipcas_21:73:33","143","0","1320","LIED10CTRL/LLN0$Status"
"2048","0.001909271","ipcas_21:73:33","143","0","1321","LIED10CTRL/LLN0$Status"
"2049","0.002013696","ipcas_21:73:33","143","0","1322","LIED10CTRL/LLN0$Status"
"2050","0.002003938","ipcas_21:73:33","143","0","1323","LIED10CTRL/LLN0$Status"
"2051","0.002064292","ipcas_21:73:33","143","0","1324","LIED10CTRL/LLN0$Status"
"2052","0.002048301","ipcas_21:73:33","143","0","1325","LIED10CTRL/LLN0$Status"
"2053","0.001933943","ipcas_21:73:33","143","0","1326","LIED10CTRL/LLN0$Status"
"2054","0.002025419","ipcas_21:73:33","143","0","1327","LIED10CTRL/LLN0$Status"
"2055","0.002031179","ipcas_21:73:33","143","0","1328","LIED10CTRL/LLN0$Status"
"2056","0.001969765","ipcas_21:73:33","143","0","1329","LIED10CTRL/LLN0$Status"
"2057","0.002007929","ipcas_21:73:33","143","0","1330","LIED10CTRL/LLN0$Status"
"2058","0.001965455","ipcas_21:73:33","143","0","1331","LIED10CTRL/LLN0$Status"
"2059","0.002185259","ipcas_21:73:33","143","0","1332","LIED10CTRL/LLN0$Status"
"2060","0.001093135","ipcas_21:73:33","143","0","1333","LIED10CTRL/LLN0$Status"
"2061","0.001678494","ipcas_21:73:33","143","0","1334","LIED10CTRL/LLN0$Status"
"2062","0.002013764","ipcas_21:73:33","143","0","1335","LIED10CTRL/LLN0$Status"
"2063","0.002032844","ipcas_21:73:33","143","0","1336","LIED10CTRL/LLN0$Status"
"2064","0.002022589","ipcas_21:73:33","143","0","1337","LIED10CTRL/LLN0$Status"
"2065","0.002026168","ipcas_21:73:33","143","0","1338","LIED10CTRL/LLN0$Status"
"2066","0.001930494","ipcas_21:73:33","143","0","1339","LIED10CTRL/LLN0$Status"
"2067","0.001953653","ipcas_21:73:33","143","0","1340","LIED10CTRL/LLN0$Status"
"2068","0.002611969","ipcas_21:73:33","143","0","1341","LIED10CTRL/LLN0$Status"
"2069","0.001452111","ipcas_21:73:33","143","0","1342","LIED10CTRL/LLN0$Status"
"2070","0.002048232","ipcas_21:73:33","143","0","1343","LIED10CTRL/LLN0$Status"
"2071","0.001997696","ipcas_21:73:33","143","0","1344","LIED10CTRL/LLN0$Status"
"2072","0.002249335","ipcas_21:73:33","143","0","1345","LIED10CTRL/LLN0$Status"
"2073","0.001722302","ipcas_21:73:33","143","0","1346","LIED10CTRL/LLN0$Status"
"2074","0.002033478","ipcas_21:73:33","143","0","1347","LIED10CTRL/LLN0$Status"
"2075","0.001936200","ipcas_21:73:33","143","0","1348","LIED10CTRL/LLN0$Status"
"2076","0.002011485","ipcas_21:73:33","143","0","1349","LIED10CTRL/LLN0$Status"
"2077","0.001281221","ipcas_21:73:33","143","0","1350","LIED10CTRL/LLN0$Status"
"2078","0.001682191","ipcas_21:73:33","143","0","1351","LIED10CTRL/LLN0$Status"
"2079","0.002059160","ipcas_21:73:33","143","0","1352","LIED10CTRL/LLN0$Status"
"2080","0.001968310","ipcas_21:73:33","143","0","1353","LIED10CTRL/LLN0$Status"
"2081","0.001901518","ipcas_21:73:33","143","0","1354","LIED10CTRL/LLN0$Status"
"2082","0.002141160","ipcas_21:73:33","143","0","1355","LIED10CTRL/LLN0$Status"
"2083","0.001868261","ipcas_21:73:33","143","0","1356","LIED10CTRL/LLN0$Status"
"2084","0.002036554","ipcas_21:73:33","143","0","1357","LIED10CTRL/LLN0$Status"
"2085","0.002006784","ipcas_21:73:33","143","0","1358","LIED10CTRL/LLN0$Status"
"2086","0.001958393","ipcas_21:73:33","143","0","1359","LIED10CTRL/LLN0$Status"
"2087","0.002132275","ipcas_21:73:33","143","0","1360","LIED10CTRL/LLN0$Status"
"2088","0.002139827","ipcas_21:73:33","143","0","1361","LIED10CTRL/LLN0$Status"
"2089","0.001712920","ipcas_21:73:33","143","0","1362","LIED10CTRL/LLN0$Status"
"2090","0.002015598","ipcas_21:73:33","143","0","1363","LIED10CTRL/LLN0$Status"
"2091","0.001988104","ipcas_21:73:33","143","0","1364","LIED10CTRL/LLN0$Status"
"2092","0.002007817","ipcas_21:73:33","143","0","1365","LIED10CTRL/LLN0$Status"
"2093","0.001995792","ipcas_21:73:33","143","0","1366","LIED10CTRL/LLN0$Status"
"2094","0.001522028","ipcas_21:73:33","143","0","1367","LIED10CTRL/LLN0$Status"
"2095","0.001502428","ipcas_21:73:33","143","0","1368","LIED10CTRL/LLN0$Status"
"2096","0.002098270","ipcas_21:73:33","143","0","1369","LIED10CTRL/LLN0$Status"
"2097","0.001953402","ipcas_21:73:33","143","0","1370","LIED10CTRL/LLN0$Status"
"2098","0.001979683","ipcas_21:73:33","143","0","1371","LIED10CTRL/LLN0$Status"
"2099","0.002060586","ipcas_21:73:33","143","0","1372","LIED10CTRL/LLN0$Status"
"2100","0.002026815","ipcas_21:73:33","143","0","1373","LIED10CTRL/LLN0$Status"
"2101","0.001908439","ipcas_21:73:33","143","0","1374","LIED10CTRL/LLN0$Status"
"2102","0.002000903","ipcas_21:73:33","143","0","1375","LIED10CTRL/LLN0$Status"
"2103","0.002050498","ipcas_21:73:33","143","0","1376","LIED10CTRL/LLN0$Status"
"2104","0.001975718","ipcas_21:73:33","143","0","1377","LIED10CTRL/LLN0$Status"
"2105","0.001959250","ipcas_21:73:33","143","0","1378","LIED10CTRL/LLN0$Status"
"2106","0.002000498","ipcas_21:73:33","143","0","1379","LIED10CTRL/LLN0$Status"
"2107","0.002002458","ipcas_21:73:33","143","0","1380","LIED10CTRL/LLN0$Status"
"2108","0.002058223","ipcas_21:73:33","143","0","1381","LIED10CTRL/LLN0$Status"
"2109","0.001943569","ipcas_21:73:33","143","0","1382","LIED10CTRL/LLN0$Status"
"2110","0.001999925","ipcas_21:73:33","143","0","1383","LIED10CTRL/LLN0$Status"
"2111","0.001902295","ipcas_21:73:33","143","0","1384","LIED10CTRL/LLN0$Status"
"2112","0.002166793","ipcas_21:73:33","143","0","1385","LIED10CTRL/LLN0$Status"
"2113","0.002076801","ipcas_21:73:33","143","0","1386","LIED10CTRL/LLN0$Status"
"2114","0.001852734","ipcas_21:73:33","143","0","1387","LIED10CTRL/LLN0$Status"
"2115","0.002004439","ipcas_21:73:33","143","0","1388","LIED10CTRL/LLN0$Status"
"2116","0.002012351","ipcas_21:73:33","143","0","1389","LIED10CTRL/LLN0$Status"
"2117","0.001993017","ipcas_21:73:33","143","0","1390","LIED10CTRL/LLN0$Status"
"2118","0.001967417","ipcas_21:73:33","143","0","1391","LIED10CTRL/LLN0$Status"
"2119","0.002006576","ipcas_21:73:33","143","0","1392","LIED10CTRL/LLN0$Status"
"2120","0.002019957","ipcas_21:73:33","143","0","1393","LIED10CTRL/LLN0$Status"
"2121","0.002118081","ipcas_21:73:33","143","0","1394","LIED10CTRL/LLN0$Status"
"2122","0.001858498","ipcas_21:73:33","143","0","1395","LIED10CTRL/LLN0$Status"
"2123","0.002149233","ipcas_21:73:33","143","0","1396","LIED10CTRL/LLN0$Status"
"2124","0.001867206","ipcas_21:73:33","143","0","1397","LIED10CTRL/LLN0$Status"
"2125","0.001997108","ipcas_21:73:33","143","0","1398","LIED10CTRL/LLN0$Status"
"2126","0.002056881","ipcas_21:73:33","143","0","1399","LIED10CTRL/LLN0$Status"
"2127","0.002042231","ipcas_21:73:33","143","0","1400","LIED10CTRL/LLN0$Status"
"2128","0.001393174","ipcas_21:73:33","143","0","1401","LIED10CTRL/LLN0$Status"
"2129","0.001513292","ipcas_21:73:33","143","0","1402","LIED10CTRL/LLN0$Status"
"2130","0.001998231","ipcas_21:73:33","143","0","1403","LIED10CTRL/LLN0$Status"
"2131","0.001376998","ipcas_21:73:33","143","0","1404","LIED10CTRL/LLN0$Status"
"2132","0.001567935","ipcas_21:73:33","143","0","1405","LIED10CTRL/LLN0$Status"
"2133","0.002062932","ipcas_21:73:33","143","0","1406","LIED10CTRL/LLN0$Status"
"2134","0.002010045","ipcas_21:73:33","143","0","1407","LIED10CTRL/LLN0$Status"
"2135","0.001933182","ipcas_21:73:33","143","0","1408","LIED10CTRL/LLN0$Status"
"2136","0.002042593","ipcas_21:73:33","143","0","1409","LIED10CTRL/LLN0$Status"
"2137","0.001903068","ipcas_21:73:33","143","0","1410","LIED10CTRL/LLN0$Status"
"2138","0.002076946","ipcas_21:73:33","143","0","1411","LIED10CTRL/LLN0$Status"
"2139","0.002026527","ipcas_21:73:33","143","0","1412","LIED10CTRL/LLN0$Status"
"2140","0.002007682","ipcas_21:73:33","143","0","1413","LIED10CTRL/LLN0$Status"
"2141","0.002044987","ipcas_21:73:33","143","0","1414","LIED10CTRL/LLN0$Status"
"2142","0.001940881","ipcas_21:73:33","143","0","1415","LIED10CTRL/LLN0$Status"
"2143","0.002020847","ipcas_21:73:33","143","0","1416","LIED10CTRL/LLN0$Status"
"2144","0.001962984","ipcas_21:73:33","143","0","1417","LIED10CTRL/LLN0$Status"
"2145","0.002005564","ipcas_21:73:33","143","0","1418","LIED10CTRL/LLN0$Status"
"2146","0.002041799","ipcas_21:73:33","143","0","1419","LIED10CTRL/LLN0$Status"
"2147","0.001987380","ipcas_21:73:33","143","0","1420","LIED10CTRL/LLN0$Status"
"2148","0.001994501","ipcas_21:73:33","143","0","1421","LIED10CTRL/LLN0$Status"
"2149","0.002076328","ipcas_21:73:33","143","0","1422","LIED10CTRL/LLN0$Status"
"2150","0.001926113","ipcas_21:73:33","143","0","1423","LIED10CTRL/LLN0$Status"
"2151","0.002020225","ipcas_21:73:33","143","0","1424","LIED10CTRL/LLN0$Status"
"2152","0.001991784","ipcas_21:73:33","143","0","1425","LIED10CTRL/LLN0$Status"
"2153","0.001989717","ipcas_21:73:33","143","0","1426","LIED10CTRL/LLN0$Status"
"2154","0.002066235","ipcas_21:73:33","143","0","1427","LIED10CTRL/LLN0$Status"
"2155","0.001927266","ipcas_21:73:33","143","0","1428","LIED10CTRL/LLN0$Status"
"2156","0.002020630","ipcas_21:73:33","143","0","1429","LIED10CTRL/LLN0$Status"
"2157","0.001994466","ipcas_21:73:33","143","0","1430","LIED10CTRL/LLN0$Status"
"2158","0.001973158","ipcas_21:73:33","143","0","1431","LIED10CTRL/LLN0$Status"
"2159","0.001981180","ipcas_21:73:33","143","0","1432","LIED10CTRL/LLN0$Status"
"2160","0.002008140","ipcas_21:73:33","143","0","1433","LIED10CTRL/LLN0$Status"
"2161","0.002087942","ipcas_21:73:33","143","0","1434","LIED10CTRL/LLN0$Status"
"2162","0.001715350","ipcas_21:73:33","143","0","1435","LIED10CTRL/LLN0$Status"
"2163","0.002166304","ipcas_21:73:33","143","0","1436","LIED10CTRL/LLN0$Status"
"2164","0.002013835","ipcas_21:73:33","143","0","1437","LIED10CTRL/LLN0$Status"
"2165","0.002024046","ipcas_21:73:33","143","0","1438","LIED10CTRL/LLN0$Status"
"2166","0.001966512","ipcas_21:73:33","143","0","1439","LIED10CTRL/LLN0$Status"
"2167","0.002056398","ipcas_21:73:33","143","0","1440","LIED10CTRL/LLN0$Status"
"2168","0.001983872","ipcas_21:73:33","143","0","1441","LIED10CTRL/LLN0$Status"
"2169","0.001992711","ipcas_21:73:33","143","0","1442","LIED10CTRL/LLN0$Status"
"2170","0.001988027","ipcas_21:73:33","143","0","1443","LIED10CTRL/LLN0$Status"
"2171","0.001989584","ipcas_21:73:33","143","0","1444","LIED10CTRL/LLN0$Status"
"2172","0.001995561","ipcas_21:73:33","143","0","1445","LIED10CTRL/LLN0$Status"
"2175","0.002010678","ipcas_21:73:33","143","0","1446","LIED10CTRL/LLN0$Status"
