Length,stNum,sqNum,heartbeat,dif_stNum,dif_sqNum,Circuit breaker Open/Close Status,I-high VT,I-high VT- Tran,I-low VT- Tran,I-amongst-feeders,Label
199,1,456,1.0546703690000072,0.0,1.0,1,309.1666666666667,257.1666666666667,919.6666666666666,307.1666666666667,0
147,1,273,1.0525044489999686,0.0,1.0,1,308.3333333333333,258.0,922.3333333333334,312.0,0
150,1,324,1.0576521159999857,0.0,1.0,1,310.1666666666667,257.22222222222223,930.3333333333334,308.3333333333333,0
204,1,498,1.0408646839999849,0.0,1.0,1,312.1666666666667,257.0555555555556,925.6666666666666,307.5,0
204,1,508,1.0591271969999525,0.0,1.0,1,312.6666666666667,256.61111111111114,921.0,308.6666666666667,0
204,1,366,1.0696919290000435,0.0,1.0,1,310.1666666666667,258.6111111111111,927.0,306.3333333333333,0
198,1,97,1.0466051130000125,0.0,1.0,1,308.5,258.6111111111111,924.0,310.6666666666667,0
199,1,419,1.047560513999997,0.0,1.0,1,309.5,256.0,925.6666666666666,306.1666666666667,0
204,1,218,1.069757944999992,0.0,1.0,1,310.0,258.0555555555556,925.3333333333334,306.6666666666667,0
199,1,146,1.0483144700000082,0.0,1.0,1,309.0,258.3888888888889,921.3333333333334,310.6666666666667,0
149,1,76,1.0650589149999945,0.0,1.0,1,311.1666666666667,256.4444444444444,922.6666666666666,307.8333333333333,0
199,1,525,1.0428969680000364,0.0,1.0,1,310.8333333333333,256.6666666666667,929.0,309.6666666666667,0
203,1,99,1.073444842000001,0.0,1.0,1,309.8333333333333,257.3333333333333,922.3333333333334,309.0,0
147,1,590,1.049970290000033,0.0,1.0,1,311.5,258.8888888888889,921.0,309.3333333333333,0
149,1,0,1.0643446566694492,0.0,1.0,1,310.5,258.3888888888889,926.0,309.5,0
199,1,396,1.0740964130000066,0.0,1.0,1,309.8333333333333,258.4444444444445,924.3333333333334,308.0,0
147,1,141,1.087786722000004,0.0,1.0,1,310.6666666666667,259.7222222222222,921.0,309.5,0
150,1,267,1.0797819150000123,0.0,1.0,1,308.1666666666667,258.72222222222223,926.6666666666666,309.5,0
198,1,5,1.0474832159999998,0.0,1.0,1,312.1666666666667,257.6111111111111,924.0,307.8333333333333,0
146,1,82,1.0507487489999932,0.0,1.0,1,309.0,258.0,922.0,308.3333333333333,0
147,1,439,1.102756356000043,0.0,1.0,1,310.6666666666667,258.33333333333337,920.3333333333334,310.1666666666667,0
150,1,132,1.046819728999992,0.0,1.0,1,310.6666666666667,256.77777777777777,918.0,310.3333333333333,0
150,1,584,1.0469867719999684,0.0,1.0,1,311.5,258.6666666666667,931.3333333333334,307.1666666666667,0
150,1,201,1.0698955009999906,0.0,1.0,1,309.3333333333333,257.22222222222223,920.6666666666666,309.0,0
201,1,261,1.0356456630000253,0.0,1.0,1,308.5,257.27777777777777,922.3333333333334,307.8333333333333,0
146,1,25,1.0371525350000006,0.0,1.0,1,310.6666666666667,258.5555555555555,925.0,306.6666666666667,0
147,1,506,1.077752587999953,0.0,1.0,1,309.6666666666667,258.2222222222222,920.0,310.5,0
150,1,346,1.0580144079999627,0.0,1.0,1,309.6666666666667,259.0,926.0,306.0,0
201,1,498,1.0344890159999522,0.0,1.0,1,312.1666666666667,257.0555555555556,925.6666666666666,307.5,0
150,1,279,1.033622473999969,0.0,1.0,1,309.0,258.22222222222223,927.6666666666666,307.3333333333333,0
150,1,247,1.050492415000008,0.0,1.0,1,308.0,257.61111111111114,927.3333333333334,308.0,0
201,1,590,1.054729512999984,0.0,1.0,1,311.5,258.8888888888889,921.0,309.3333333333333,0
204,1,553,1.069470274000082,0.0,1.0,1,309.8333333333333,258.9444444444444,923.3333333333334,309.1666666666667,0
204,1,292,1.0724922710000442,0.0,1.0,1,309.0,258.0555555555556,927.6666666666666,306.0,0
150,1,282,1.0266337880000265,0.0,1.0,1,311.1666666666667,259.2222222222222,916.3333333333334,307.6666666666667,0
207,1,364,1.0812350219999871,0.0,1.0,1,308.5,258.94444444444446,921.0,311.0,0
146,1,9,1.0444232959999995,0.0,1.0,1,310.1666666666667,257.61111111111114,924.0,306.0,0
193,1,346,1.0957527080000204,0.0,1.0,1,309.6666666666667,259.0,926.0,306.0,0
150,1,285,1.0671212489999675,0.0,1.0,1,310.6666666666667,257.3888888888889,926.0,306.0,0
144,1,429,1.0264198109999825,0.0,1.0,0,311.1666666666667,258.7222222222222,923.0,307.8333333333333,0
144,1,485,1.0446419469999455,0.0,1.0,0,309.8333333333333,258.61111111111114,922.0,308.5,0
147,1,349,1.0505436329999611,0.0,1.0,1,310.8333333333333,256.77777777777777,923.3333333333334,307.6666666666667,0
199,1,193,1.0670462100000009,0.0,1.0,1,309.6666666666667,257.77777777777777,923.6666666666666,307.3333333333333,0
147,1,341,1.1015500649999694,0.0,1.0,1,311.3333333333333,258.3333333333333,921.3333333333334,309.3333333333333,0
149,1,37,1.016682751999994,0.0,1.0,1,310.1666666666667,258.11111111111114,920.6666666666666,309.5,0
150,1,578,1.0500973629999637,0.0,1.0,1,309.8333333333333,257.27777777777777,926.0,309.8333333333333,0
146,1,111,1.055495124999993,0.0,1.0,1,307.0,259.0,926.3333333333334,309.0,0
150,1,452,1.0202379480000443,0.0,1.0,1,309.6666666666667,258.1666666666667,917.0,307.1666666666667,0
204,1,406,1.052162731999999,0.0,1.0,1,310.8333333333333,259.5555555555556,923.3333333333334,310.6666666666667,0
150,1,197,1.0544222499999876,0.0,1.0,1,309.8333333333333,257.3333333333333,921.6666666666666,307.0,0
150,1,470,1.058320460999994,0.0,1.0,1,309.0,259.2777777777778,923.6666666666666,307.5,0
144,1,166,1.049131213999999,0.0,1.0,0,309.8333333333333,257.3333333333333,920.6666666666666,306.3333333333333,0
150,1,289,1.0467000070000267,0.0,1.0,1,309.3333333333333,257.72222222222223,917.3333333333334,307.3333333333333,0
149,1,104,1.0542784630000028,0.0,1.0,1,307.1666666666667,256.05555555555554,926.0,308.1666666666667,0
204,1,511,1.048525942000083,0.0,1.0,1,310.1666666666667,258.6111111111111,920.6666666666666,309.3333333333333,0
150,1,443,1.0663393049999854,0.0,1.0,1,309.6666666666667,258.4444444444444,925.0,307.0,0
147,1,278,1.0564848909999682,0.0,1.0,1,309.5,258.3888888888889,918.3333333333334,308.5,0
150,1,522,1.04162578699993,0.0,1.0,1,311.5,257.44444444444446,920.0,309.8333333333333,0
167,1,215,1.043624249000004,0.0,1.0,0,308.3333333333333,256.94444444444446,924.3333333333334,308.1666666666667,0
150,1,380,1.045632511000008,0.0,1.0,1,311.0,257.0555555555556,928.0,309.3333333333333,0
204,1,135,1.052255731999992,0.0,1.0,1,311.0,257.3888888888889,920.3333333333334,307.8333333333333,0
199,1,473,1.0385970430000384,0.0,1.0,1,311.0,257.5,927.0,309.0,0
147,1,318,1.0312505429999987,0.0,1.0,1,309.6666666666667,257.6666666666667,921.0,309.6666666666667,0
150,1,448,1.030072111000038,0.0,1.0,1,312.0,258.3333333333333,925.0,310.3333333333333,0
150,1,188,1.068794099999991,0.0,1.0,1,309.1666666666667,258.6666666666667,923.0,310.0,0
147,1,249,1.057438750000017,0.0,1.0,1,312.3333333333333,258.7222222222222,924.0,309.5,0
147,1,417,1.0976313880000248,0.0,1.0,1,311.5,258.1666666666667,924.6666666666666,307.6666666666667,0
150,1,268,1.040411689999985,0.0,1.0,1,311.0,257.44444444444446,929.0,307.8333333333333,0
132,1,499,1.0557844029999617,0.0,1.0,0,310.3333333333333,258.3333333333333,926.6666666666666,310.5,0
150,1,322,1.0631265270000083,0.0,1.0,1,311.5,257.6111111111111,921.6666666666666,305.6666666666667,0
150,1,552,1.0595277400000214,0.0,1.0,1,308.8333333333333,258.5,916.3333333333334,304.5,0
150,1,397,1.0939462069999877,0.0,1.0,1,310.3333333333333,259.44444444444446,925.3333333333334,308.0,0
199,1,299,1.0404944699999987,0.0,1.0,1,309.6666666666667,258.3333333333333,933.0,308.6666666666667,0
147,1,332,1.070530795000025,0.0,1.0,1,310.3333333333333,258.38888888888886,920.6666666666666,306.0,0
149,1,59,1.0828851650000004,0.0,1.0,1,310.0,258.7222222222222,929.0,307.6666666666667,0
150,1,554,2.166696471000023,0.0,1.0,1,309.3333333333333,258.0,927.0,308.1666666666667,0
203,1,98,1.05569036899999,0.0,1.0,1,309.6666666666667,257.8333333333333,930.3333333333334,308.1666666666667,0
203,1,15,1.0469010450000005,0.0,1.0,1,308.6666666666667,257.72222222222223,922.6666666666666,308.1666666666667,0
147,1,281,1.0436990230000447,0.0,1.0,1,310.3333333333333,259.05555555555554,925.0,308.3333333333333,0
144,1,418,1.0820703900000126,0.0,1.0,0,310.6666666666667,257.94444444444446,918.0,309.1666666666667,0
150,1,402,1.1199639239999897,0.0,1.0,1,310.1666666666667,258.1111111111111,928.0,311.5,0
199,1,514,1.0412841109999815,0.0,1.0,1,310.6666666666667,257.5,926.6666666666666,308.1666666666667,0
204,1,487,1.0267193799999177,0.0,1.0,1,309.3333333333333,258.22222222222223,923.3333333333334,311.8333333333333,0
147,1,352,1.0424692810000238,0.0,1.0,1,310.0,258.0,916.0,305.8333333333333,0
147,1,181,1.035467662000002,0.0,1.0,1,310.5,258.72222222222223,921.3333333333334,308.5,0
199,1,355,1.0395666910000043,0.0,1.0,1,309.3333333333333,257.0,924.0,311.8333333333333,0
147,1,329,1.048306944999979,0.0,1.0,1,307.6666666666667,258.27777777777777,920.6666666666666,307.5,0
150,1,177,1.058783777000002,0.0,1.0,1,309.8333333333333,257.1666666666667,922.0,308.0,0
147,1,427,1.0338868090000233,0.0,1.0,1,312.3333333333333,257.8333333333333,920.6666666666666,309.1666666666667,0
204,1,149,1.0676121349999903,0.0,1.0,1,310.0,257.77777777777777,926.0,307.6666666666667,0
150,1,407,1.0799482109999872,0.0,1.0,1,308.0,257.55555555555554,930.6666666666666,305.1666666666667,0
204,1,599,1.0378486240000484,0.0,1.0,1,309.6666666666667,259.22222222222223,923.0,309.6666666666667,0
147,1,326,1.0597329510000009,0.0,1.0,1,308.5,258.22222222222223,921.6666666666666,308.6666666666667,0
147,1,504,1.0481096070000149,0.0,1.0,1,309.3333333333333,257.72222222222223,926.3333333333334,305.8333333333333,0
207,1,222,1.052025088999983,0.0,1.0,1,309.0,256.4444444444444,921.0,305.8333333333333,0
193,1,535,1.0295732250000356,0.0,1.0,1,309.5,257.7777777777778,918.3333333333334,306.5,0
204,1,526,1.0477754070000174,0.0,1.0,1,310.0,257.27777777777777,925.0,309.3333333333333,0
150,1,362,1.031585404999987,0.0,1.0,1,308.8333333333333,258.0555555555556,923.6666666666666,307.8333333333333,0
150,1,576,1.0582070070000782,0.0,1.0,1,310.3333333333333,258.6111111111111,923.3333333333334,309.0,0
150,1,561,1.1352748100000554,0.0,1.0,1,310.3333333333333,258.1666666666667,923.0,307.0,0
147,1,386,1.0816824240000074,0.0,1.0,1,309.8333333333333,256.94444444444446,923.0,306.0,0
203,1,63,1.055619496999995,0.0,1.0,1,311.0,258.0555555555555,922.6666666666666,308.5,0
150,1,450,1.02649222499997,0.0,1.0,1,310.1666666666667,258.1666666666667,932.3333333333334,308.3333333333333,0
204,1,333,1.0710101530000316,0.0,1.0,1,309.6666666666667,257.2777777777778,924.3333333333334,307.8333333333333,0
199,1,196,1.0424092109999776,0.0,1.0,1,310.5,256.11111111111114,922.6666666666666,310.3333333333333,0
199,1,216,1.055023374000001,0.0,1.0,1,311.1666666666667,258.5555555555556,923.3333333333334,306.6666666666667,0
150,1,283,1.0267312400000037,0.0,1.0,1,309.6666666666667,258.11111111111114,928.0,307.8333333333333,0
147,1,583,1.0267108179999695,0.0,1.0,1,308.5,258.5555555555556,922.6666666666666,307.1666666666667,0
150,1,214,1.0432932900000085,0.0,1.0,1,309.5,256.77777777777777,924.6666666666666,306.1666666666667,0
203,1,34,1.0728289429999975,0.0,1.0,1,309.3333333333333,258.6111111111111,923.0,306.0,0
150,1,343,1.0626138800000149,0.0,1.0,1,311.0,258.72222222222223,922.3333333333334,306.8333333333333,0
150,1,333,1.0676104760000271,0.0,1.0,1,309.6666666666667,257.2777777777778,924.3333333333334,307.8333333333333,0
144,1,480,1.0330967440000336,0.0,1.0,0,307.5,259.1666666666667,929.3333333333334,308.1666666666667,0
204,1,584,1.0467522799999642,0.0,1.0,1,311.5,258.6666666666667,931.3333333333334,307.1666666666667,0
150,1,201,1.06073059900001,0.0,1.0,1,309.3333333333333,257.22222222222223,920.6666666666666,309.0,0
146,1,33,1.0577202020000058,0.0,1.0,1,309.1666666666667,258.4444444444444,927.0,308.1666666666667,0
147,1,382,1.0475591649999956,0.0,1.0,1,310.1666666666667,257.6666666666667,919.0,309.5,0
193,1,299,1.0431693090000067,0.0,1.0,1,309.6666666666667,258.3333333333333,933.0,308.6666666666667,0
204,1,534,1.027109944000017,0.0,1.0,1,309.8333333333333,258.88888888888886,923.6666666666666,308.3333333333333,0
147,1,555,1.0075643699999546,0.0,1.0,1,309.3333333333333,258.5555555555555,919.6666666666666,310.0,0
199,1,515,1.0467534389999855,0.0,1.0,1,307.0,258.4444444444445,922.0,308.3333333333333,0
152,1,32,1.056075198000002,0.0,1.0,0,310.1666666666667,257.8888888888889,932.6666666666666,309.6666666666667,0
207,1,552,1.0348297059999825,0.0,1.0,1,308.8333333333333,258.5,916.3333333333334,304.5,0
147,1,271,1.069092530999967,0.0,1.0,1,311.5,257.72222222222223,924.3333333333334,306.8333333333333,0
149,1,36,1.054172444999999,0.0,1.0,1,311.5,258.72222222222223,925.6666666666666,308.6666666666667,0
198,1,125,1.0443649300000004,0.0,1.0,1,309.0,258.5,927.3333333333334,307.5,0
207,1,416,1.0197629279999774,0.0,1.0,1,309.8333333333333,258.2777777777778,922.3333333333334,309.0,0
203,1,38,1.0563897970000014,0.0,1.0,1,314.1666666666667,256.27777777777777,929.3333333333334,310.3333333333333,0
150,1,424,1.0505386499999645,0.0,1.0,1,310.6666666666667,257.11111111111114,918.6666666666666,306.6666666666667,0
150,1,521,1.0371299970000791,0.0,1.0,1,310.1666666666667,258.22222222222223,931.6666666666666,305.3333333333333,0
150,1,353,1.0450420599999577,0.0,1.0,1,310.3333333333333,258.6111111111111,916.3333333333334,305.1666666666667,0
147,1,337,1.066879103000019,0.0,1.0,1,309.1666666666667,257.3333333333333,927.0,309.0,0
147,1,238,1.0530530519999957,0.0,1.0,1,310.3333333333333,258.6666666666667,927.6666666666666,307.8333333333333,0
199,1,157,1.049483816999981,0.0,1.0,1,310.1666666666667,257.11111111111114,926.3333333333334,306.8333333333333,0
147,1,160,1.0642527429999973,0.0,1.0,1,309.0,259.11111111111114,922.6666666666666,308.0,0
199,1,156,1.0555190040000184,0.0,1.0,1,309.6666666666667,259.0,921.3333333333334,305.6666666666667,0
146,1,126,1.0456506660000002,0.0,1.0,1,307.5,260.11111111111114,926.6666666666666,311.0,0
149,1,69,1.0358473969999975,0.0,1.0,1,309.1666666666667,258.3333333333333,921.6666666666666,308.8333333333333,0
199,1,236,1.0323039829999914,0.0,1.0,1,307.6666666666667,258.6666666666667,926.3333333333334,309.6666666666667,0
146,1,123,1.051973583000006,0.0,1.0,1,309.3333333333333,259.27777777777777,926.3333333333334,307.0,0
150,1,186,1.0322734000000082,0.0,1.0,1,310.0,257.1111111111111,921.0,305.6666666666667,0
149,1,2,1.026875675,0.0,1.0,1,308.0,257.8888888888889,926.0,307.6666666666667,0
150,1,573,1.0361545110000634,0.0,1.0,1,309.6666666666667,259.4444444444444,925.3333333333334,308.3333333333333,0
150,1,136,1.056247926999987,0.0,1.0,1,312.1666666666667,258.9444444444445,926.0,306.3333333333333,0
147,1,279,1.0326548539999862,0.0,1.0,1,309.0,258.22222222222223,927.6666666666666,307.3333333333333,0
201,1,488,1.0524259449999818,0.0,1.0,1,311.5,258.61111111111114,924.0,308.6666666666667,0
199,1,506,1.03626146900001,0.0,1.0,1,309.6666666666667,258.2222222222222,920.0,310.5,0
150,1,494,1.5851160570000502,0.0,1.0,1,309.6666666666667,257.8333333333333,924.3333333333334,309.3333333333333,0
204,1,354,1.070895743000051,0.0,1.0,1,312.3333333333333,258.77777777777777,926.3333333333334,310.0,0
198,1,104,1.057244892,0.0,1.0,1,307.1666666666667,256.05555555555554,926.0,308.1666666666667,0
147,1,580,1.0465364740000496,0.0,1.0,1,310.5,256.72222222222223,927.6666666666666,308.8333333333333,0
207,1,382,1.0427663210000446,0.0,1.0,1,310.1666666666667,257.6666666666667,919.0,309.5,0
147,1,475,1.039129588000037,0.0,1.0,1,310.0,257.1666666666667,924.6666666666666,308.3333333333333,0
147,1,245,1.0391929339999706,0.0,1.0,1,309.3333333333333,258.11111111111114,918.6666666666666,309.1666666666667,0
149,1,119,1.0593662709999876,0.0,1.0,1,308.6666666666667,257.38888888888886,920.6666666666666,309.5,0
146,1,52,1.048865004999996,0.0,1.0,1,310.8333333333333,257.9444444444444,922.0,308.6666666666667,0
204,1,485,1.0397875070000282,0.0,1.0,1,309.8333333333333,258.61111111111114,922.0,308.5,0
204,1,375,1.0798558550000052,0.0,1.0,1,310.1666666666667,258.0,924.6666666666666,307.8333333333333,0
201,1,522,1.043998418000001,0.0,1.0,1,311.5,257.44444444444446,920.0,309.8333333333333,0
199,1,374,1.0574185649999777,0.0,1.0,1,309.6666666666667,257.77777777777777,922.0,305.5,0
149,1,78,1.0571887090000018,0.0,1.0,1,311.3333333333333,258.27777777777777,921.6666666666666,308.6666666666667,0
201,1,340,1.0445278049999729,0.0,1.0,1,308.6666666666667,258.1111111111111,922.6666666666666,307.8333333333333,0
199,1,250,1.044678112999975,0.0,1.0,1,310.6666666666667,258.1666666666667,925.0,309.8333333333333,0
149,1,106,1.050863585000002,0.0,1.0,1,309.3333333333333,257.77777777777777,927.3333333333334,309.8333333333333,0
207,1,497,1.034094881999977,0.0,1.0,1,309.8333333333333,258.5555555555556,924.6666666666666,308.8333333333333,0
204,1,240,1.0669306630000222,0.0,1.0,1,309.0,256.1111111111111,931.0,308.5,0
149,1,101,1.0643951250000043,0.0,1.0,1,312.1666666666667,257.55555555555554,926.3333333333334,310.0,0
150,1,575,1.0334204859999545,0.0,1.0,1,310.0,259.22222222222223,924.3333333333334,311.5,0
199,1,440,1.083515938000005,0.0,1.0,1,310.1666666666667,257.8333333333333,925.6666666666666,306.1666666666667,0
149,1,114,1.0648691290000016,0.0,1.0,1,310.5,256.72222222222223,926.6666666666666,307.1666666666667,0
147,1,428,1.078848349999987,0.0,1.0,1,307.3333333333333,258.0555555555556,918.3333333333334,309.0,0
204,1,461,1.0100467490000256,0.0,1.0,1,309.0,259.6666666666667,926.6666666666666,308.1666666666667,0
152,1,70,1.0895760249999995,0.0,1.0,0,309.5,257.6111111111111,922.0,310.1666666666667,0
193,1,238,1.0602670719999878,0.0,1.0,1,310.3333333333333,258.6666666666667,927.6666666666666,307.8333333333333,0
147,1,386,1.0864105770000378,0.0,1.0,1,309.8333333333333,256.94444444444446,923.0,306.0,0
144,1,529,1.0391581270000645,0.0,1.0,0,312.3333333333333,257.22222222222223,921.6666666666666,309.6666666666667,0
150,1,195,1.0736760919999997,0.0,1.0,1,308.8333333333333,258.9444444444444,929.3333333333334,306.8333333333333,0
207,1,483,1.039800044999993,0.0,1.0,1,309.8333333333333,258.6111111111111,925.6666666666666,310.0,0
150,1,209,1.0646126139999978,0.0,1.0,1,312.1666666666667,258.1666666666667,922.0,310.3333333333333,0
147,1,458,1.01722861799999,0.0,1.0,1,310.5,257.3888888888889,926.6666666666666,310.8333333333333,0
149,1,125,1.0858319900000026,0.0,1.0,1,309.0,258.5,927.3333333333334,307.5,0
147,1,551,1.0589941310000768,0.0,1.0,1,309.1666666666667,258.5,924.0,308.0,0
150,1,263,1.058345423999981,0.0,1.0,1,311.5,258.72222222222223,923.0,306.3333333333333,0
150,1,249,1.0429765060000022,0.0,1.0,1,312.3333333333333,258.7222222222222,924.0,309.5,0
147,1,391,1.0423963339999889,0.0,1.0,1,311.0,258.72222222222223,920.6666666666666,309.6666666666667,0
147,1,161,1.0538077219999875,0.0,1.0,1,308.5,257.6666666666667,921.3333333333334,309.5,0
147,1,422,1.0959729599999832,0.0,1.0,1,307.1666666666667,258.77777777777777,919.3333333333334,308.1666666666667,0
206,1,60,1.0790440179999976,0.0,1.0,1,311.0,256.88888888888886,920.3333333333334,306.1666666666667,0
150,1,535,1.0276594079999768,0.0,1.0,1,309.5,257.7777777777778,918.3333333333334,306.5,0
147,1,177,1.059665944000017,0.0,1.0,1,309.8333333333333,257.1666666666667,922.0,308.0,0
147,1,147,1.027005048999996,0.0,1.0,1,310.3333333333333,258.4444444444444,924.0,305.6666666666667,0
147,1,276,1.0448212030000263,0.0,1.0,1,312.6666666666667,258.4444444444445,923.3333333333334,307.0,0
150,1,573,1.0436199800000168,0.0,1.0,1,309.6666666666667,259.4444444444444,925.3333333333334,308.3333333333333,0
147,1,347,1.0553991160000464,0.0,1.0,1,309.6666666666667,257.6111111111111,928.6666666666666,309.3333333333333,0
147,1,180,1.11077208399999,0.0,1.0,1,310.8333333333333,258.72222222222223,919.3333333333334,307.8333333333333,0
147,1,239,1.0437970609999925,0.0,1.0,1,307.6666666666667,257.3888888888889,921.6666666666666,305.8333333333333,0
149,1,78,1.0646275090000046,0.0,1.0,1,311.3333333333333,258.27777777777777,921.6666666666666,308.6666666666667,0
198,1,40,1.0554291909999949,0.0,1.0,1,306.6666666666667,257.2222222222222,923.0,309.5,0
147,1,474,1.0218103689999791,0.0,1.0,1,308.8333333333333,258.8888888888889,921.6666666666666,304.8333333333333,0
150,1,359,1.0649272279999875,0.0,1.0,1,310.3333333333333,259.1666666666667,927.6666666666666,307.1666666666667,0
147,1,136,1.0283145220000165,0.0,1.0,1,312.1666666666667,258.9444444444445,926.0,306.3333333333333,0
193,1,588,1.0650778379999792,0.0,1.0,1,310.3333333333333,258.0555555555555,920.3333333333334,308.1666666666667,0
147,1,177,1.042006012999991,0.0,1.0,1,309.8333333333333,257.1666666666667,922.0,308.0,0
199,1,485,1.064043154999979,0.0,1.0,1,309.8333333333333,258.61111111111114,922.0,308.5,0
192,1,442,1.051486366000006,0.0,1.0,0,308.5,258.0,923.0,311.1666666666667,0
150,1,245,1.0927989820000334,0.0,1.0,1,309.3333333333333,258.11111111111114,918.6666666666666,309.1666666666667,0
199,1,383,1.0535518899999945,0.0,1.0,1,309.1666666666667,258.6111111111111,922.3333333333334,308.8333333333333,0
193,1,128,1.0354270440000164,0.0,1.0,1,308.1666666666667,256.5,926.0,305.0,0
147,1,520,1.052035544999967,0.0,1.0,1,310.5,257.6111111111111,930.3333333333334,310.0,0
203,1,32,1.0607154139999937,0.0,1.0,1,310.1666666666667,257.8888888888889,932.6666666666666,309.6666666666667,0
198,1,82,1.046480969000001,0.0,1.0,1,309.0,258.0,922.0,308.3333333333333,0
150,1,450,1.0182643940000276,0.0,1.0,1,310.1666666666667,258.1666666666667,932.3333333333334,308.3333333333333,0
150,1,315,1.0380025320000072,0.0,1.0,1,311.6666666666667,257.0,922.0,310.3333333333333,0
150,1,143,1.0332505400000116,0.0,1.0,1,310.8333333333333,257.49999999999994,921.6666666666666,305.6666666666667,0
146,1,38,1.052390164000002,0.0,1.0,1,314.1666666666667,256.27777777777777,929.3333333333334,310.3333333333333,0
147,1,158,1.0687196410000013,0.0,1.0,1,309.5,258.22222222222223,924.6666666666666,308.3333333333333,0
150,1,469,1.0369219069999644,0.0,1.0,1,309.3333333333333,258.5,927.0,307.8333333333333,0
147,1,180,1.0910374419999869,0.0,1.0,1,310.8333333333333,258.72222222222223,919.3333333333334,307.8333333333333,0
147,1,251,1.0699792280000224,0.0,1.0,1,309.0,257.6666666666667,920.6666666666666,308.5,0
167,1,423,1.0418344089999891,0.0,1.0,0,308.8333333333333,258.0555555555556,922.6666666666666,308.5,0
147,1,223,1.050791798000006,0.0,1.0,1,312.3333333333333,257.3333333333333,923.6666666666666,309.3333333333333,0
204,1,322,1.037459599999977,0.0,1.0,1,311.5,257.6111111111111,921.6666666666666,305.6666666666667,0
149,1,63,1.0533036119999934,0.0,1.0,1,311.0,258.0555555555555,922.6666666666666,308.5,0
199,1,317,1.0509577660000105,0.0,1.0,1,310.8333333333333,257.3888888888889,924.0,308.6666666666667,0
150,1,485,1.0681677120000472,0.0,1.0,1,309.8333333333333,258.61111111111114,922.0,308.5,0
204,1,384,1.061889965999967,0.0,1.0,1,309.3333333333333,257.8333333333333,924.3333333333334,307.5,0
150,1,538,1.0242541079999228,0.0,1.0,1,310.8333333333333,258.0,917.6666666666666,308.5,0
149,1,33,1.0648207759999977,0.0,1.0,1,309.1666666666667,258.4444444444444,927.0,308.1666666666667,0
147,1,546,1.0461989870000252,0.0,1.0,1,311.0,257.0555555555555,926.6666666666666,309.8333333333333,0
150,1,209,1.0994146189999867,0.0,1.0,1,312.1666666666667,258.1666666666667,922.0,310.3333333333333,0
147,1,140,1.0005234959999996,0.0,1.0,1,309.0,259.1666666666667,931.0,310.6666666666667,0
193,1,500,1.0567615610000305,0.0,1.0,1,312.8333333333333,259.3333333333333,919.6666666666666,306.1666666666667,0
150,1,554,2.628954099999987,0.0,1.0,1,309.3333333333333,258.0,927.0,308.1666666666667,0
198,1,50,1.043339151000005,0.0,1.0,1,312.0,257.1666666666667,931.6666666666666,308.3333333333333,0
153,1,208,1.065574018999996,0.0,1.0,0,309.5,260.1666666666667,921.3333333333334,309.0,0
147,1,194,1.0428230800000051,0.0,1.0,1,309.1666666666667,257.3333333333333,921.0,307.5,0
149,1,125,1.0431642069999896,0.0,1.0,1,309.0,258.5,927.3333333333334,307.5,0
150,1,353,1.0682188420000216,0.0,1.0,1,310.3333333333333,258.6111111111111,916.3333333333334,305.1666666666667,0
150,1,596,1.3617550399999343,0.0,1.0,1,309.0,257.77777777777777,923.6666666666666,309.3333333333333,0
131,1,117,1.0550176849999957,0.0,1.0,0,309.3333333333333,258.55555555555554,928.6666666666666,310.3333333333333,0
150,1,266,1.0395185259999948,0.0,1.0,1,310.5,259.1111111111111,918.0,311.0,0
200,1,6,1.0445497260000003,0.0,1.0,1,310.3333333333333,258.0,915.3333333333334,310.6666666666667,0
203,1,58,1.0668865630000042,0.0,1.0,1,309.6666666666667,258.44444444444446,918.6666666666666,307.0,0
147,1,162,1.0810538939999788,0.0,1.0,1,309.6666666666667,257.72222222222223,917.6666666666666,305.3333333333333,0
199,1,382,1.0505697549999695,0.0,1.0,1,310.1666666666667,257.6666666666667,919.0,309.5,0
199,1,583,1.0538210099999787,0.0,1.0,1,308.5,258.5555555555556,922.6666666666666,307.1666666666667,0
167,1,546,1.0528158149999172,0.0,1.0,0,311.0,257.0555555555555,926.6666666666666,309.8333333333333,0
204,1,446,1.693269676,0.0,1.0,1,309.1666666666667,258.5555555555555,919.6666666666666,306.3333333333333,0
199,1,529,1.038456008999901,0.0,1.0,1,312.3333333333333,257.22222222222223,921.6666666666666,309.6666666666667,0
199,1,335,1.0348182839999822,0.0,1.0,1,310.5,257.3888888888889,919.6666666666666,308.6666666666667,0
150,1,137,1.077745025999974,0.0,1.0,1,310.5,257.6111111111111,920.6666666666666,307.1666666666667,0
150,1,368,1.0595602590000226,0.0,1.0,1,308.0,258.1666666666667,919.3333333333334,306.8333333333333,0
150,1,438,1.0903329630000371,0.0,1.0,1,310.3333333333333,259.0,925.0,308.6666666666667,0
201,1,431,1.0442751319999957,0.0,1.0,1,311.5,258.27777777777777,924.0,309.3333333333333,0
150,1,286,1.055270983000014,0.0,1.0,1,309.3333333333333,258.1111111111111,929.0,306.8333333333333,0
149,1,90,1.047968345000001,0.0,1.0,1,308.5,258.1111111111111,925.6666666666666,307.5,0
153,1,510,1.056754353999963,0.0,1.0,0,308.8333333333333,257.0555555555556,918.3333333333334,308.5,0
